F. contable;F. valor;Concepto;Importe;Saldo anterior;Saldo;Seq;Import_num;Saldo anterior;Tiene fecha;Fecha Valor Concepto;Clave_Concepto;Categoria;Subcategoria;Mes_Valor_Concepto;Fijo_Variable
11/02/2016;11/02/2016;CAJ. AJENO SERVIRED \PRAT DE LLOBR;-40,00;18039,62;17999,62;8259;-40,00;17999,62;2016-02-11;11/02/2016;CAJ;Gastos_Gastos varios;Efectivo;2;VARIABLES
12/02/2016;12/02/2016;R/ SEGUROS ADESLAS CENT MODULAR CO;-113,89;17999,62;17885,73;8260;-113,89;17885,73;2016-02-12;12/02/2016;ADESLAS;Gastos_Salud, saber y deporte;Medico;2;VARIABLES
12/02/2016;12/02/2016;T/ VIENA TERRASSA CEN\ 09-02-2016;-1,35;17885,73;17884,38;8261;-1,35;17884,38;2016-02-09;09/02/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
12/02/2016;12/02/2016;T/ VIENA TERRASSA CEN\ 09-02-2016;-5,75;17884,38;17878,63;8262;-5,75;17878,63;2016-02-09;09/02/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
12/02/2016;12/02/2016;T/ CAFET.C T PRAT\PRAT 09-02-2016;-3,00;17878,63;17875,63;8263;-3,00;17875,63;2016-02-09;09/02/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
12/02/2016;12/02/2016;T/ TABASA VALLVI S. 09-02-2016;-4,16;17875,63;17871,47;8264;-4,16;17871,47;2016-02-09;09/02/2016;TABASA;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
12/02/2016;12/02/2016;T/ FORN CARNE \ 09-02-2016;-6,05;17871,47;17865,42;8265;-6,05;17865,42;2016-02-09;09/02/2016;FORN;Gastos_Compras;Supermercado;2;VARIABLES
12/02/2016;12/02/2016;T/ MERCADONA QUATRE C\ 09-02-2016;-50,36;17865,42;17815,06;8266;-50,36;17815,06;2016-02-09;09/02/2016;MERCADONA;Gastos_Compras;Supermercado;2;VARIABLES
12/02/2016;12/02/2016;T/ CAFET.C T PRAT\PRAT 09-02-2016;-3,45;17815,06;17811,61;8267;-3,45;17811,61;2016-02-09;09/02/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
15/02/2016;15/02/2016;T/ LIBRERIAS CASA DEL\ 12-02-2016;-23,85;17811,61;17787,76;8268;-23,85;17787,76;2016-02-12;12/02/2016;LIBRERIAS;Gastos_Salud, saber y deporte;Estudios;2;VARIABLES
15/02/2016;15/02/2016;T/ EL RACO \ 12-02-2016;-29,70;17787,76;17758,06;8269;-29,70;17758,06;2016-02-12;12/02/2016;RACO;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
15/02/2016;15/02/2016;T/ FRANKFURT LES LLET\ 12-02-2016;-2,70;17758,06;17755,36;8270;-2,70;17755,36;2016-02-12;12/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
16/02/2016;16/02/2016;T/ AKI 101 - BARI\BARB 13-02-2016;-6,95;17755,36;17748,41;8271;-6,95;17748,41;2016-02-13;13/02/2016;AKI;Gastos_Vivienda y vehiculo;Mnto. hogar;2;VARIABLES
16/02/2016;16/02/2016;T/ ABACUS BARICEN\BARB 13-02-2016;-21,45;17748,41;17726,96;8272;-21,45;17726,96;2016-02-13;13/02/2016;ABACUS;Gastos_Salud, saber y deporte;Estudios;2;VARIABLES
17/02/2016;17/02/2016;R/ TELEFONO Vodafone Ono ONOAU16-0;-115,23;17726,96;17611,73;8273;-115,23;17611,73;2016-02-17;17/02/2016;TELEFONO;Gastos_Servicios tipicos;Telecomunicaciones;2;FIJO
17/02/2016;17/02/2016;R/ SEGUROS CCM VIDA Y P Recibo:134;-17,34;17611,73;17594,39;8274;-17,34;17594,39;2016-02-17;17/02/2016;CCM;Gastos_Seguros;Seguro vida;2;FIJO
17/02/2016;17/02/2016;R/ SEGUROS CCM VIDA Y P Recibo:134;-21,69;17594,39;17572,70;8275;-21,69;17572,70;2016-02-17;17/02/2016;CCM;Gastos_Seguros;Seguro vida;2;FIJO
18/02/2016;18/02/2016;T/ CAFET.C T PRAT\PRAT 15-02-2016;-3,00;17572,70;17569,70;8276;-3,00;17569,70;2016-02-15;15/02/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
18/02/2016;18/02/2016;T/ RODELAS ZONA OLIMP\ 15-02-2016;-7,50;17569,70;17562,20;8277;-7,50;17562,20;2016-02-15;15/02/2016;RODELAS;Gastos_Salud, saber y deporte;Belleza;2;VARIABLES
18/02/2016;18/02/2016;T/ FRANKFURT LES LLET\ 15-02-2016;-5,85;17562,20;17556,35;8278;-5,85;17556,35;2016-02-15;15/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
18/02/2016;18/02/2016;T/ BON AREA 15-02-2016;-15,55;17556,35;17540,80;8279;-15,55;17540,80;2016-02-15;15/02/2016;BON;Gastos_Compras;Supermercado;2;VARIABLES
19/02/2016;01/02/2016;C-CGO 6061.9600001223 U;530,06;17540,80;18070,86;8280;530,06;18070,86;2016-02-01;01/02/2016;CCGO;Gastos_Banco y organismos;Hipoteca;2;FIJO
19/02/2016;19/02/2016;T/ FRANKFURT LES LLET\ 16-02-2016;-14,85;18070,86;18056,01;8281;-14,85;18056,01;2016-02-16;16/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
20/02/2016;20/02/2016;REC. 6061.9600001223;-514,31;18056,01;17541,70;8282;-514,31;17541,70;2016-02-20;20/02/2016;REC;Gastos_Banco y organismos;Hipoteca;2;FIJO
21/02/2016;21/02/2016;T/ FRANKFURT LES LLET\ 18-02-2016;-7,40;17541,70;17534,30;8283;-7,40;17534,30;2016-02-18;18/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
21/02/2016;21/02/2016;T/ FRANKFURT LES LLET\ 18-02-2016;-2,70;17534,30;17531,60;8284;-2,70;17531,60;2016-02-18;18/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
21/02/2016;21/02/2016;T/ BON AREA 18-02-2016;-23,73;17531,60;17507,87;8285;-23,73;17507,87;2016-02-18;18/02/2016;BON;Gastos_Compras;Supermercado;2;VARIABLES
22/02/2016;22/02/2016;R/ GAS GAS NATURAL GNS27630480216;-173,54;17507,87;17334,33;8286;-173,54;17334,33;2016-02-22;22/02/2016;GAS;Gastos_Servicios tipicos;Gas;2;FIJO
22/02/2016;22/02/2016;T/ FRANKFURT LES LLET\ 19-02-2016;-2,70;17334,33;17331,63;8287;-2,70;17331,63;2016-02-19;19/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
22/02/2016;22/02/2016;T/ MIL COSES \ 19-02-2016;-9,15;17331,63;17322,48;8288;-9,15;17322,48;2016-02-19;19/02/2016;MIL;Gastos_Vivienda y vehiculo;Mnto. hogar;2;VARIABLES
23/02/2016;21/02/2016;T/ AUTOPISTAS TERR;-2,51;17322,48;17319,97;8289;-2,51;17319,97;2016-02-21;21/02/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
24/02/2016;24/02/2016;T/ TABASA VALLVI N. 21-02-2016;-3,70;17319,97;17316,27;8290;-3,70;17316,27;2016-02-21;21/02/2016;TABASA;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
25/02/2016;25/02/2016;T/ MERCADONA QUATRE C\ 22-02-2016;-13,49;17316,27;17302,78;8291;-13,49;17302,78;2016-02-22;22/02/2016;MERCADONA;Gastos_Compras;Supermercado;2;VARIABLES
26/02/2016;26/02/2016;HAB. INFORMACIO I TECNOLOGIA DE CAT;1615,32;17302,78;18918,10;8292;1615,32;18918,10;2016-02-26;26/02/2016;HAB;Ingresos;Nomina;2;FIJO
26/02/2016;26/02/2016;HAB. FOMENT DE TERRASSA, SA Transfe;1991,50;18918,10;20909,60;8293;1991,50;20909,60;2016-02-26;26/02/2016;HAB;Ingresos;Nomina;2;FIJO
26/02/2016;26/02/2016;T/ FRANKFURT LES LLET\ 23-02-2016;-5,15;20909,60;20904,45;8294;-5,15;20904,45;2016-02-23;23/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
26/02/2016;26/02/2016;T/ FRANKFURT LES LLET\ 23-02-2016;-2,70;20904,45;20901,75;8295;-2,70;20901,75;2016-02-23;23/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
27/02/2016;27/02/2016;T/ FRANKFURT LES LLET\ 24-02-2016;-7,40;20901,75;20894,35;8296;-7,40;20894,35;2016-02-24;24/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
27/02/2016;27/02/2016;T/ CAFET.C T PRAT\PRAT 24-02-2016;-0,90;20894,35;20893,45;8297;-0,90;20893,45;2016-02-24;24/02/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
27/02/2016;27/02/2016;T/ FRANKFURT LES LLET\ 24-02-2016;-2,70;20893,45;20890,75;8298;-2,70;20890,75;2016-02-24;24/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
28/02/2016;28/02/2016;T/ CAFET.C T PRAT\PRAT 25-02-2016;-0,90;20890,75;20889,85;8299;-0,90;20889,85;2016-02-25;25/02/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
28/02/2016;28/02/2016;T/ CAFET.C T PRAT\PRAT 25-02-2016;-4,00;20889,85;20885,85;8300;-4,00;20885,85;2016-02-25;25/02/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
28/02/2016;28/02/2016;T/ CAPRABO \ 25-02-2016;-2,89;20885,85;20882,96;8301;-2,89;20882,96;2016-02-25;25/02/2016;CAPRABO;Gastos_Compras;Supermercado;2;VARIABLES
29/02/2016;29/02/2016;REC. 6061.9600001223;-514,31;20882,96;20368,65;8302;-514,31;20368,65;2016-02-29;29/02/2016;REC;Gastos_Banco y organismos;Hipoteca;2;FIJO
29/02/2016;29/02/2016;T/ FRANKFURT LES LLET\ 26-02-2016;-4,10;20368,65;20364,55;8303;-4,10;20364,55;2016-02-26;26/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
29/02/2016;29/02/2016;T/ FRANKFURT LES LLET\ 26-02-2016;-6,45;20364,55;20358,10;8304;-6,45;20358,10;2016-02-26;26/02/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
29/02/2016;01/03/2016;INT. 210560613010013266;0,57;20358,10;20358,67;8305;0,57;20358,67;2016-03-01;01/03/2016;INT;Ingresos;Rendimientos;3;
29/02/2016;01/03/2016;RET.REND.CAP.M;-0,11;20358,67;20358,56;8306;-0,11;20358,56;2016-03-01;01/03/2016;RETRENDCAPM;Gastos_Banco y organismos;Impuestos;3;FIJO
29/02/2016;29/02/2016;FACT TARJETAS TARJ.CREDITO 07126017 16-03-01;-313,52;20358,56;20045,04;8307;-313,52;20045,04;2016-03-01;29/02/2016;FACT 07126017;Gastos_Banco y organismos;Credito Bea;2;VARIABLE
29/02/2016;29/02/2016;FACT TARJETAS TARJ.CREDITO 42689013 16-03-01;-609,74;20045,04;19435,30;8308;-609,74;19435,30;2016-03-01;29/02/2016;FACT;No computable;Recibo Tarjeta;2;
01/03/2016;26/02/2016;T/ AUTOPISTAS TERR;-1,38;19435,30;19433,92;8309;-1,38;19433,92;2016-02-26;26/02/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
01/03/2016;01/03/2016;T/ RODELAS ZONA OLIMP\ 27-02-2016;-99,44;19433,92;19334,48;8310;-99,44;19334,48;2016-02-27;27/02/2016;RODELAS;Gastos_Salud, saber y deporte;Belleza;2;VARIABLES
01/03/2016;01/03/2016;LIMPIEZA;-130,00;19334,48;19204,48;8311;-130,00;19204,48;2016-03-01;01/03/2016;LIMPIEZA;Gastos_Vivienda y vehiculo;Serv. domestico;3;FIJO
02/03/2016;02/03/2016;T/ LA BRASA \ 28-02-2016;-59,98;19204,48;19144,50;8312;-59,98;19144,50;2016-02-28;28/02/2016;BRASA;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
03/03/2016;29/02/2016;T/ AUTOPISTAS TERR;-1,38;19144,50;19143,12;8313;-1,38;19143,12;2016-02-29;29/02/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;2;VARIABLES
03/03/2016;03/03/2016;T/ CAFET.C T PRAT\PRAT 29-02-2016;-3,15;19143,12;19139,97;8314;-3,15;19139,97;2016-02-29;29/02/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;2;VARIABLES
04/03/2016;04/03/2016;'R/ CEM - CENTRE D''ED LOPEZGARCIA,';-97,50;19139,97;19042,47;8315;-97,50;19042,47;2016-03-04;04/03/2016;CEM;Gastos_Salud, saber y deporte;Estudios;3;VARIABLES
04/03/2016;04/03/2016;T/ BON AREA 01-03-2016;-19,75;19042,47;19022,72;8316;-19,75;19022,72;2016-03-01;01/03/2016;BON;Gastos_Compras;Supermercado;3;VARIABLES
04/03/2016;04/03/2016;T/ CAFET.C T PRAT\PRAT 01-03-2016;-3,45;19022,72;19019,27;8317;-3,45;19019,27;2016-03-01;01/03/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
05/03/2016;02/03/2016;T/ AUTOPISTAS TERR;-1,38;19019,27;19017,89;8318;-1,38;19017,89;2016-03-02;02/03/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
05/03/2016;05/03/2016;T/ FORNERIA ARTESANA\B 02-03-2016;-3,55;19017,89;19014,34;8319;-3,55;19014,34;2016-03-02;02/03/2016;FORNERIA;Gastos_Compras;Supermercado;3;VARIABLES
05/03/2016;05/03/2016;T/ METRO BARCELONA \B 02-03-2016;-4,30;19014,34;19010,04;8320;-4,30;19010,04;2016-03-02;02/03/2016;METRO;Gastos_Ocio y transporte;Transporte;3;VARIABLES
07/03/2016;07/03/2016;T/ LA TERRASSETA \ 04-03-2016;-8,40;19010,04;19001,64;8321;-8,40;19001,64;2016-03-04;04/03/2016;TERRASSETA;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
07/03/2016;07/03/2016;T/ FRANKFURT LES LLET\ 04-03-2016;-2,70;19001,64;18998,94;8322;-2,70;18998,94;2016-03-04;04/03/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
08/03/2016;08/03/2016;R/ BLITZ 40, S. Alquiler mes en c;-72,50;18998,94;18926,44;8323;-72,50;18926,44;2016-03-08;08/03/2016;BLITZ;Gastos_Vivienda y vehiculo;Alquiler Parking;3;FIJO
08/03/2016;04/03/2016;T/ AUTOPISTAS TERR;-1,38;18926,44;18925,06;8324;-1,38;18925,06;2016-03-04;04/03/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
08/03/2016;08/03/2016;T/ VIENA PARC VALLES \ 05-03-2016;-13,45;18925,06;18911,61;8325;-13,45;18911,61;2016-03-05;05/03/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
08/03/2016;08/03/2016;T/ FARMACIA BALCELLS\B 05-03-2016;-7,96;18911,61;18903,65;8326;-7,96;18903,65;2016-03-05;05/03/2016;FARMACIA;Gastos_Salud, saber y deporte;Farmacia;3;VARIABLES
09/03/2016;09/03/2016;R/ Serunion SA Ntra.KRL1703505,;-99,63;18903,65;18804,02;8327;-99,63;18804,02;2016-03-09;09/03/2016;SERUNION;Gastos_Salud, saber y deporte;Menjador;3;FIJO
09/03/2016;09/03/2016;R/ Serunion SA Ntra.KRL1703420,;-99,63;18804,02;18704,39;8328;-99,63;18704,39;2016-03-09;09/03/2016;SERUNION;Gastos_Salud, saber y deporte;Menjador;3;FIJO
09/03/2016;08/03/2016;T/ ZONA BLAVA-ESTACION 05-03-2016;-0,85;18704,39;18703,54;8329;-0,85;18703,54;2016-03-05;05/03/2016;ZONA;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
10/03/2016;10/03/2016;T/ VIENA TERRASSA CEN\ 07-03-2016;-5,40;18703,54;18698,14;8330;-5,40;18698,14;2016-03-07;07/03/2016;VIENA;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
10/03/2016;10/03/2016;T/ FRANKFURT LES LLET\ 07-03-2016;-7,50;18698,14;18690,64;8331;-7,50;18690,64;2016-03-07;07/03/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
10/03/2016;10/03/2016;T/ CAFET.C T PRAT\PRAT 07-03-2016;-2,10;18690,64;18688,54;8332;-2,10;18688,54;2016-03-07;07/03/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
11/03/2016;11/03/2016;R/ LUZ IBERDROLA CL IBERDROLA ELEC;-58,41;18688,54;18630,13;8333;-58,41;18630,13;2016-03-11;11/03/2016;LUZ;Gastos_Servicios tipicos;Electricidad;3;FIJO
11/03/2016;11/03/2016;T/ CAFET.C T PRAT\PRAT 08-03-2016;-0,90;18630,13;18629,23;8334;-0,90;18629,23;2016-03-08;08/03/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
11/03/2016;11/03/2016;T/ BON AREA 08-03-2016;-15,38;18629,23;18613,85;8335;-15,38;18613,85;2016-03-08;08/03/2016;BON;Gastos_Compras;Supermercado;3;VARIABLES
11/03/2016;11/03/2016;T/ CAFET.C T PRAT\PRAT 08-03-2016;-3,15;18613,85;18610,70;8336;-3,15;18610,70;2016-03-08;08/03/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
12/03/2016;12/03/2016;T/ CAFET.C T PRAT\PRAT 09-03-2016;-3,00;18610,70;18607,70;8337;-3,00;18607,70;2016-03-09;09/03/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
12/03/2016;12/03/2016;T/ CAFET.C T PRAT\PRAT 09-03-2016;-0,90;18607,70;18606,80;8338;-0,90;18606,80;2016-03-09;09/03/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
14/03/2016;14/03/2016;T/ PARC VALLES \ 11-03-2016;-33,53;18606,80;18573,27;8339;-33,53;18573,27;2016-03-11;11/03/2016;PARC;Gastos_Compras;Supermercado;3;VARIABLES
14/03/2016;14/03/2016;T/ CAFET.C T PRAT\PRAT 11-03-2016;-3,00;18573,27;18570,27;8340;-3,00;18570,27;2016-03-11;11/03/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
16/03/2016;16/03/2016;R/ MINA PUBLICA AIGUES T.01A75789;-40,17;18570,27;18530,10;8341;-40,17;18530,10;2016-03-16;16/03/2016;MINA;Gastos_Servicios tipicos;Agua;3;FIJO
16/03/2016;16/03/2016;R/ SEGUROS CCM VIDA Y P Recibo:135;-17,27;18530,10;18512,83;8342;-17,27;18512,83;2016-03-16;16/03/2016;CCM;Gastos_Seguros;Seguro vida;3;FIJO
16/03/2016;16/03/2016;R/ SEGUROS CCM VIDA Y P Recibo:135;-21,61;18512,83;18491,22;8343;-21,61;18491,22;2016-03-16;16/03/2016;CCM;Gastos_Seguros;Seguro vida;3;FIJO
16/03/2016;16/03/2016;R/ SEGUROS ADESLAS CENT MODULAR CO;-113,89;18491,22;18377,33;8344;-113,89;18377,33;2016-03-16;16/03/2016;ADESLAS;Gastos_Salud, saber y deporte;Medico;3;VARIABLES
16/03/2016;16/03/2016;COM. 64970028 SVRED CAJ OFI;-1,87;18377,33;18375,46;8345;-1,87;18375,46;2016-03-16;16/03/2016;COM;Gastos_Banco y organismos;Cargos banco;3;FIJO
16/03/2016;16/03/2016;ABO.COMIS. 64970028 SVRED CAJ0605 OFI1619;1,87;18375,46;18377,33;8346;1,87;18377,33;2016-03-16;16/03/2016;ABOCOMIS;Ingresos;Devoluciones;3;VARIABLES
16/03/2016;16/03/2016;CAJ. AJENO SERVIRED \PRAT DE LLOBR;-20,00;18377,33;18357,33;8347;-20,00;18357,33;2016-03-16;16/03/2016;CAJ;Gastos_Gastos varios;Efectivo;3;VARIABLES
17/03/2016;17/03/2016;R/ TELEFONO Vodafone Ono ONOAU16-0;-118,04;18357,33;18239,29;8348;-118,04;18239,29;2016-03-17;17/03/2016;TELEFONO;Gastos_Servicios tipicos;Telecomunicaciones;3;FIJO
17/03/2016;17/03/2016;T/ CAPRABO \ 14-03-2016;-6,49;18239,29;18232,80;8349;-6,49;18232,80;2016-03-14;14/03/2016;CAPRABO;Gastos_Compras;Supermercado;3;VARIABLES
17/03/2016;17/03/2016;T/ CAFET.C T PRAT\PRAT 14-03-2016;-3,00;18232,80;18229,80;8350;-3,00;18229,80;2016-03-14;14/03/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
19/03/2016;19/03/2016;T/ BON AREA 16-03-2016;-19,29;18229,80;18210,51;8351;-19,29;18210,51;2016-03-16;16/03/2016;BON;Gastos_Compras;Supermercado;3;VARIABLES
20/03/2016;20/03/2016;T/ FF.CC.GENERALITAT\B 17-03-2016;-3,00;18210,51;18207,51;8352;-3,00;18207,51;2016-03-17;17/03/2016;FFCCGENERALITATB;Gastos_Ocio y transporte;Transporte;3;VARIABLES
20/03/2016;20/03/2016;T/ ES LA RIERA \EL PR 17-03-2016;-30,00;18207,51;18177,51;8353;-30,00;18177,51;2016-03-17;17/03/2016;RIERA;Gastos_Ocio y transporte;Gasolina;3;VARIABLES
20/03/2016;20/03/2016;T/ CAFET.C T PRAT\PRAT 17-03-2016;-3,65;18177,51;18173,86;8354;-3,65;18173,86;2016-03-17;17/03/2016;CAFETC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
20/03/2016;20/03/2016;T/ FRANKFURT LES LLET\ 17-03-2016;-4,70;18173,86;18169,16;8355;-4,70;18169,16;2016-03-17;17/03/2016;FRANKFURT;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
21/03/2016;21/03/2016;R/ LUZ IBERDROLA CL IBERDROLA ELEC;-7,93;18169,16;18161,23;8356;-7,93;18161,23;2016-03-21;21/03/2016;LUZ;Gastos_Servicios tipicos;Electricidad;3;FIJO
21/03/2016;21/03/2016;T/ CAFET.H.G.C. \SANT 18-03-2016;-9,35;18161,23;18151,88;8357;-9,35;18151,88;2016-03-18;18/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
22/03/2016;22/03/2016;T/ FF.CC.GENERALITAT\B 19-03-2016;-3,00;18151,88;18148,88;8358;-3,00;18148,88;2016-03-19;19/03/2016;FFCCGENERALITATB;Gastos_Ocio y transporte;Transporte;3;VARIABLES
22/03/2016;22/03/2016;T/ CAFET.H.G.C. \SANT 19-03-2016;-7,45;18148,88;18141,43;8359;-7,45;18141,43;2016-03-19;19/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
22/03/2016;22/03/2016;T/ FF.CC.GENERALITAT\B 19-03-2016;-3,00;18141,43;18138,43;8360;-3,00;18138,43;2016-03-19;19/03/2016;FFCCGENERALITATB;Gastos_Ocio y transporte;Transporte;3;VARIABLES
22/03/2016;22/03/2016;T/ CAFET.H.G.C. \SANT 19-03-2016;-8,00;18138,43;18130,43;8361;-8,00;18130,43;2016-03-19;19/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
22/03/2016;21/03/2016;T/ CATALANA DIAG.I CIR 18-03-2016;-19,25;18130,43;18111,18;8362;-19,25;18111,18;2016-03-18;18/03/2016;CATALANA;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
23/03/2016;23/03/2016;HAB. FOMENT DE TERRASSA S.A. Transf;1784,69;18111,18;19895,87;8363;1784,69;19895,87;2016-03-23;23/03/2016;HAB;Ingresos;Nomina;3;FIJO
23/03/2016;23/03/2016;T/ CAFET.H.G.C. \SANT 20-03-2016;-13,30;19895,87;19882,57;8364;-13,30;19882,57;2016-03-20;20/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
24/03/2016;18/03/2016;T/ AUTOPISTAS TERR;-1,38;19882,57;19881,19;8365;-1,38;19881,19;2016-03-18;18/03/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
24/03/2016;18/03/2016;T/ AUTOPISTAS TERR;-1,38;19881,19;19879,81;8366;-1,38;19879,81;2016-03-18;18/03/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
24/03/2016;18/03/2016;T/ AUTOPISTAS TERR;-1,38;19879,81;19878,43;8367;-1,38;19878,43;2016-03-18;18/03/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
24/03/2016;18/03/2016;T/ AUTOPISTAS TERR;-1,38;19878,43;19877,05;8368;-1,38;19877,05;2016-03-18;18/03/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
24/03/2016;19/03/2016;T/ AUTOPISTAS TERR;-2,51;19877,05;19874,54;8369;-2,51;19874,54;2016-03-19;19/03/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
24/03/2016;19/03/2016;T/ AUTOPISTAS TERR;-2,51;19874,54;19872,03;8370;-2,51;19872,03;2016-03-19;19/03/2016;AUTOPISTAS;Gastos_Ocio y transporte;Parking y peaje;3;VARIABLES
24/03/2016;24/03/2016;T/ FF.CC.GENERALITAT\B 21-03-2016;-19,60;19872,03;19852,43;8371;-19,60;19852,43;2016-03-21;21/03/2016;FFCCGENERALITATB;Gastos_Ocio y transporte;Transporte;3;VARIABLES
25/03/2016;25/03/2016;T/ CAFET.H.G.C. \SANT 22-03-2016;-11,60;19852,43;19840,83;8372;-11,60;19840,83;2016-03-22;22/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
25/03/2016;25/03/2016;T/ CAFET.H.G.C. \SANT 22-03-2016;-7,50;19840,83;19833,33;8373;-7,50;19833,33;2016-03-22;22/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
25/03/2016;25/03/2016;T/ CAFET.H.G.C. \SANT 22-03-2016;-6,95;19833,33;19826,38;8374;-6,95;19826,38;2016-03-22;22/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
26/03/2016;26/03/2016;T/ CAFET.H.G.C. \SANT 23-03-2016;-13,40;19826,38;19812,98;8375;-13,40;19812,98;2016-03-23;23/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
27/03/2016;27/03/2016;T/ CAFET.H.G.C. \SANT 24-03-2016;-7,45;19812,98;19805,53;8376;-7,45;19805,53;2016-03-24;24/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
29/03/2016;29/03/2016;HAB. INFORMACIO I TECNOLOGIA DE CAT;1615,93;19805,53;21421,46;8377;1615,93;21421,46;2016-03-29;29/03/2016;HAB;Ingresos;Nomina;3;FIJO
29/03/2016;29/03/2016;R/ LUZ IBERDROLA CL IBERDROLA GAS;-109,23;21421,46;21312,23;8378;-109,23;21312,23;2016-03-29;29/03/2016;LUZ;Gastos_Servicios tipicos;Electricidad;3;FIJO
29/03/2016;29/03/2016;T/ CAFET.H.G.C. \SANT 26-03-2016;-5,65;21312,23;21306,58;8379;-5,65;21306,58;2016-03-26;26/03/2016;CAFETHGC;Gastos_Ocio y transporte;Restaurantes;3;VARIABLES
